Experiment,Participant,Item,Order,Condition,Match,AntecedentNumber,NounGender,TargetResponseIdentical,ResponseComplete,Structure,NumberError,GenderError,OtherDifferences,Segment,Duration,Pause,Syllable
experiment1,s37,81,20,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,430,0,4
experiment1,s37,81,20,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1020,0,7
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,590,NA,4
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,660,0,4
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,2036,NA,NA
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,594,0,3
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s37,48,21,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1004,0,7
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,470,0,4
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,530,NA,4
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,540,0,4
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1386,NA,NA
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,400,0,2
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,460,0,4
experiment1,s37,9,22,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,870,0,6
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,460,0,4
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,650,NA,4
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,530,0,4
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1376,NA,NA
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,580,0,3
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s37,91,23,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1040,0,7
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,470,0,4
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,670,NA,4
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,550,0,4
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1766,NA,NA
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,640,0,3
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s37,27,24,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1110,0,7
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,430,0,4
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,520,NA,4
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,620,0,4
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1636,NA,NA
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,520,0,3
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,520,0,4
experiment1,s37,110,25,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,950,0,7
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,700,NA,4
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,640,0,4
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1336,NA,NA
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,630,0,3
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s37,72,26,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1040,0,7
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,380,0,4
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,630,NA,4
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,630,0,4
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1486,NA,NA
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,390,0,2
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s37,46,27,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,770,0,6
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,500,0,4
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,500,NA,4
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,530,0,4
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1396,NA,NA
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,530,0,3
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,440,0,4
experiment1,s37,109,28,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1030,0,7
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,380,0,4
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,690,NA,4
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,640,0,4
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1576,NA,NA
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,670,0,3
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,530,0,4
experiment1,s37,20,29,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1050,0,7
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,630,0,4
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,510,NA,4
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,520,0,4
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1706,NA,NA
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,390,0,2
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,450,0,4
experiment1,s37,5,30,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1020,0,6
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,480,0,4
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,640,NA,4
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,480,0,4
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1496,NA,NA
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,650,0,3
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,570,0,4
experiment1,s37,99,31,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1130,0,7
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,480,0,4
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,670,NA,4
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,450,0,4
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1426,NA,NA
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,630,0,3
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,520,0,4
experiment1,s37,43,32,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1110,0,7
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,420,0,4
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,490,NA,4
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,610,0,4
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1856,NA,NA
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,560,0,3
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s37,62,33,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,980,0,7
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,400,0,4
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,660,NA,4
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,630,0,4
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1316,NA,NA
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,610,0,3
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,550,0,4
experiment1,s37,100,34,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1010,0,7
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,400,0,4
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,550,NA,4
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,620,0,4
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1416,NA,NA
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,420,0,2
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,480,0,4
experiment1,s37,54,35,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,820,0,6
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,450,0,4
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,500,NA,4
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,540,0,4
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1626,NA,NA
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,500,0,3
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,440,0,4
experiment1,s37,69,36,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,950,0,7
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,400,0,4
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,700,NA,4
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,630,0,4
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1416,NA,NA
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,630,0,3
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,540,0,4
experiment1,s37,56,37,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1030,0,7
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,430,0,4
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,540,NA,4
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,500,0,4
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1306,NA,NA
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,410,0,2
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,470,0,4
experiment1,s37,17,38,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,840,0,6
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,400,0,4
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,700,NA,4
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,700,1,4
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1366,NA,NA
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,630,0,3
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,910,0,4
experiment1,s37,79,39,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1030,0,7
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,660,NA,4
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,470,0,4
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1416,NA,NA
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,720,0,3
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,500,0,4
experiment1,s37,3,40,ps,mismatch,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1130,0,7
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,640,NA,4
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,650,0,4
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1376,NA,NA
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,510,0,3
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,420,0,4
experiment1,s37,74,41,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,920,0,7
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,420,0,4
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,660,NA,4
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,650,0,4
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1446,NA,NA
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,580,0,3
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,500,0,4
experiment1,s37,60,42,pp,match,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1000,0,7
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,410,0,4
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,580,NA,4
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,620,0,4
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1586,NA,NA
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,350,0,2
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,440,0,4
experiment1,s37,18,43,sp,mismatch,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,760,0,6
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,390,0,4
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,520,NA,4
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,670,0,4
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1456,NA,NA
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,540,0,3
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,verb,450,0,4
experiment1,s37,101,44,ss,match,singular,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,930,0,7
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,380,0,4
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,680,NA,4
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,670,0,4
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1616,NA,NA
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,690,0,3
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,verb,540,0,4
experiment1,s37,52,45,pp,match,plural,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1070,0,7
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,adverb,590,0,4
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,antecedent,530,NA,4
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor,580,0,4
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,onset,1396,NA,NA
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,pronoun,340,0,2
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,verb,510,0,4
experiment1,s37,13,46,ss,match,singular,masculine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,930,0,6
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,380,0,4
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,antecedent,660,NA,4
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor,560,0,4
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,onset,1506,NA,NA
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,pronoun,630,0,3
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,verb,520,0,4
experiment1,s37,71,47,ps,mismatch,plural,feminine,TRUE,yes,with_preposition,no,no,NA,attractor_pronoun,1010,0,7
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,adverb,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,antecedent,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,onset,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,pronoun,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,verb,NA,NA,NA
experiment1,s37,35,48,ps,mismatch,plural,masculine,FALSE,yes,with_preposition,no,no,disfluency,attractor_pronoun,NA,NA,NA
experiment1,s37,70,49,sp,mismatch,singular,feminine,TRUE,yes,with_preposition,no,no,NA,adverb,370,0,4
