Item,anon_ID,exp_dur_minutes,Accuracy,Sex,age,Version,Task_Nr,Task_Name,trial_Nr,Key_Press,Response,rt,stars_amount,Block_Type,Block_Nr,trial_Block,Familiarity,Target,item_dur,suffix_onset
24PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,131,P,correct,2430,112,recovery,4,4,familiar,present,1485,946
24PG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,49,P,correct,2063,26,learning,1,42,familiar,present,1485,946
24PG.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,131,P,correct,3126,105,recovery,4,4,familiar,present,1485,946
24PG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,39,Q,correct,7850,28,learning,1,32,familiar,absent,1485,946
24PG.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,96,Q,correct,1907,67,learning,2,41,familiar,absent,1485,946
24PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,49,P,correct,2284,34,learning,1,42,familiar,present,1485,946
24PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,137,P,correct,1650,109,recovery,4,4,familiar,present,1485,946
24PG.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,147,Q,correct,1025,82,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,78,P,correct,2575,43,learning,2,23,familiar,present,1485,946
24PG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,131,P,correct,1833,71,recovery,4,4,familiar,present,1485,946
24PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,96,Q,correct,2013,54,learning,2,41,familiar,absent,1485,946
24PG.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,78,P,correct,3495,57,learning,2,23,familiar,present,1485,946
24PG.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,78,P,correct,2288,47,learning,2,23,familiar,present,1485,946
24PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,78,P,correct,1811,66,learning,2,23,familiar,present,1485,946
24PG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,78,P,correct,195,31,learning,2,23,familiar,present,1485,946
24PG.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,39,Q,correct,1508,23,learning,1,32,familiar,absent,1485,946
24PG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,78,P,correct,1948,63,learning,2,23,familiar,present,1485,946
24PG.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,96,Q,correct,1945,63,learning,2,41,familiar,absent,1485,946
24PG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,147,Q,correct,12637,116,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,131,P,correct,3609,81,recovery,4,4,familiar,present,1485,946
24PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,39,Q,correct,2028,14,learning,1,32,familiar,absent,1485,946
24PG.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,78,P,correct,1272,44,learning,2,23,familiar,present,1485,946
24PG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,147,Q,correct,2034,108,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,84,P,correct,1847,59,learning,2,23,familiar,present,1485,946
24PG.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,147,Q,correct,2846,114,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,96,Q,correct,1629,62,learning,2,41,familiar,absent,1485,946
24PG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,55,P,correct,2489,33,learning,1,42,familiar,present,1485,946
24PG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,78,P,correct,1981,67,learning,2,23,familiar,present,1485,946
24PG.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,131,P,correct,3318,82,recovery,4,4,familiar,present,1485,946
24PG.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,96,Q,correct,1301,52,learning,2,41,familiar,absent,1485,946
24PG.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,131,P,correct,1783,91,recovery,4,4,familiar,present,1485,946
24PG.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,147,Q,correct,1341,86,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,96,Q,correct,4455,73,learning,2,41,familiar,absent,1485,946
24PG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,96,Q,correct,5223,77,learning,2,41,familiar,absent,1485,946
24PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,49,P,correct,1843,38,learning,1,42,familiar,present,1485,946
24PG.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,131,P,correct,2063,91,recovery,4,4,familiar,present,1485,946
24PG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,131,P,correct,1886,116,recovery,4,4,familiar,present,1485,946
24PG.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,147,Q,correct,1500,111,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,39,Q,correct,253,26,learning,1,32,familiar,absent,1485,946
24PG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,49,P,correct,1946,36,learning,1,42,familiar,present,1485,946
24PG.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,96,Q,correct,3463,78,learning,2,41,familiar,absent,1485,946
24PG.ogg,p62,46.99,1,m,3.7,V1_puoAndo,1,V1_onlineTask,131,P,correct,9999,86,recovery,4,4,familiar,present,1485,946
24PG.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,131,P,correct,2402,116,recovery,4,4,familiar,present,1485,946
24PG.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,147,Q,correct,2231,126,recovery,4,20,familiar,absent,1485,946
24PG.ogg,p62,46.99,1,m,3.7,V1_puoAndo,1,V1_onlineTask,78,P,correct,10417,54,learning,2,23,familiar,present,1485,946
24PG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,131,P,correct,843,107,recovery,4,4,familiar,present,1485,946
24PG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,78,P,correct,1966,44,learning,2,23,familiar,present,1485,946
24PG.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,78,P,correct,1270,55,learning,2,23,familiar,present,1485,946
24PG.ogg,p62,46.99,1,m,3.7,V1_puoAndo,1,V1_onlineTask,49,P,correct,3922,33,learning,1,42,familiar,present,1485,946
24SA.ogg,p27,21.4,1,m,4.67,V4_staAndo,1,V4_onlineTask,106,Q,correct,2527,82,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2514,121,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2100,100,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,61,Q,correct,1042,41,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,126,P,correct,2278,90,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,27,P,correct,1875,14,learning,1,20,familiar,present,1475,1021
24SA.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2117,37,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,89,P,correct,1824,61,learning,2,34,familiar,present,1475,1021
24SA.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,106,Q,correct,1866,85,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,106,Q,correct,2142,89,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,112,Q,correct,1434,67,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p28,18.97,1,f,7.01,V2_puoAre,1,V2_onlineTask,126,P,correct,1745,99,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,55,Q,correct,0,40,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,106,Q,correct,2424,88,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,89,P,correct,2491,71,learning,2,34,familiar,present,1475,1021
24SA.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,61,Q,correct,1754,39,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,133,Q,correct,1988,112,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,146,Q,correct,6075,118,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2078,50,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,61,Q,correct,1703,34,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,126,P,correct,2169,106,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p30,17.51,1,m,5.85,V3_staAre,1,V3_onlineTask,89,P,correct,1642,47,learning,2,34,familiar,present,1475,1021
24SA.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,126,P,correct,1882,109,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,133,P,correct,2717,101,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,140,Q,correct,1276,82,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2120,124,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p51,20.29,1,m,6.26,V4_staAndo,1,V4_onlineTask,112,Q,correct,1888,69,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2752,123,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,112,Q,correct,2880,93,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,106,Q,correct,1842,70,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,33,P,correct,4548,13,learning,1,20,familiar,present,1475,1021
24SA.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,106,Q,correct,2337,89,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,126,P,correct,2335,81,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2289,90,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,89,P,correct,1746,52,learning,2,34,familiar,present,1475,1021
24SA.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,27,P,correct,2540,17,learning,1,20,familiar,present,1475,1021
24SA.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,89,P,correct,3011,68,learning,2,34,familiar,present,1475,1021
24SA.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,61,Q,correct,1044,45,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,55,Q,correct,2538,38,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,126,P,correct,2070,77,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,140,Q,correct,1732,100,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,67,Q,correct,2225,45,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2376,31,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2622,44,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,133,P,correct,2630,105,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p53,19.11,1,m,4.77,V3_staAre,1,V3_onlineTask,133,P,correct,1641,84,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,112,Q,correct,1588,89,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2031,89,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p34,19.46,1,f,6.45,V2_puoAre,1,V2_onlineTask,132,P,correct,2023,81,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,95,P,correct,2289,77,learning,2,34,familiar,present,1475,1021
24SA.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,33,P,correct,2240,18,learning,1,20,familiar,present,1475,1021
24SA.ogg,p08,18.23,1,m,5.07,V3_staAre,1,V3_onlineTask,27,P,correct,1759,17,learning,1,20,familiar,present,1475,1021
24SA.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,95,P,correct,1803,54,learning,2,34,familiar,present,1475,1021
24SA.ogg,p39,28.89,1,m,6.97,V3_staAre,1,V3_onlineTask,139,P,correct,2637,82,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p38,27.96,1,f,6.79,V2_puoAre,1,V2_onlineTask,132,P,correct,3234,91,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,106,Q,correct,3820,89,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p09,20.12,1,f,7.33,V2_puoAre,1,V2_onlineTask,126,P,correct,2554,69,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,55,Q,correct,1939,44,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,106,Q,correct,2013,99,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2938,52,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,27,P,correct,1438,13,learning,1,20,familiar,present,1475,1021
24SA.ogg,p67,21.86,1,m,5.16,V2_puoAre,1,V2_onlineTask,126,P,correct,2031,80,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,112,Q,correct,2933,66,disruption,3,3,familiar,absent,1475,1021
24SA.ogg,p42,19.27,1,f,6.48,V2_puoAre,1,V2_onlineTask,132,P,correct,1622,85,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,133,P,correct,2622,102,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p64,25.59,1,f,6.83,V3_staAre,1,V3_onlineTask,89,P,correct,2279,66,learning,2,34,familiar,present,1475,1021
24SA.ogg,p76,,1,f,5.95,V2_puoAre,1,V2_onlineTask,126,P,correct,2545,87,disruption,3,23,familiar,present,1475,1021
24SA.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,140,Q,correct,2258,79,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,55,Q,correct,2,41,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p52,21.78,1,m,5.52,V1_puoAndo,1,V1_onlineTask,55,Q,correct,2395,46,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p02,15.83,1,f,6.31,V3_staAre,1,V3_onlineTask,133,P,correct,1113,70,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,27,P,correct,1714,15,learning,1,20,familiar,present,1475,1021
24SA.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,61,Q,correct,1825,46,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,139,P,correct,2051,118,recovery,4,6,familiar,present,1475,1021
24SA.ogg,p69,21.83,1,f,5.59,V3_staAre,1,V3_onlineTask,27,P,correct,2122,16,learning,1,20,familiar,present,1475,1021
24SA.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,140,Q,correct,1985,114,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,61,Q,correct,2258,29,learning,2,6,familiar,absent,1475,1021
24SA.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,140,Q,correct,835,115,recovery,4,13,familiar,absent,1475,1021
24SA.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,55,Q,correct,2185,29,learning,1,48,familiar,absent,1475,1021
24SA.ogg,p33,30.55,1,m,6.1,V3_staAre,1,V3_onlineTask,27,Q,correct,2434,18,learning,1,20,familiar,present,1475,1021
24SA.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,27,P,correct,2074,16,learning,1,20,familiar,present,1475,1021
24SA.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,133,P,correct,1624,95,recovery,4,6,familiar,present,1475,1021
24SG.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,63,P,correct,2204,50,learning,2,8,familiar,present,1593,1024
24SG.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,151,P,correct,2792,92,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,145,P,correct,2030,126,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,38,P,correct,3114,18,learning,1,25,familiar,present,1593,1024
24SG.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,145,P,correct,3409,126,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p38,27.96,1,f,6.79,V2_puoAre,1,V2_onlineTask,101,Q,correct,2971,64,learning,2,40,familiar,absent,1593,1024
24SG.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,38,P,correct,4145,20,learning,1,25,familiar,present,1593,1024
24SG.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,31,Q,correct,0,10,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p73,21.25,1,f,4.01,V1_puoAndo,1,V1_onlineTask,117,P,correct,3030,91,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p84,19.56,1,f,4.47,V4_staAndo,1,V4_onlineTask,69,P,correct,3377,34,learning,2,8,familiar,present,1593,1024
24SG.ogg,p74,17.7,1,m,6.09,V1_puoAndo,1,V1_onlineTask,117,P,correct,2612,84,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p10,0,1,f,4.58,V3_staAre,1,V3_onlineTask,121,Q,correct,152,77,disruption,3,18,familiar,absent,1593,1024
24SG.ogg,p16,19.1,1,m,7,V2_puoAre,1,V2_onlineTask,167,Q,correct,2144,104,recovery,4,40,familiar,absent,1593,1024
24SG.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,31,Q,correct,1,19,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,63,P,correct,1141,48,learning,2,8,familiar,present,1593,1024
24SG.ogg,p42,19.27,1,f,6.48,V2_puoAre,1,V2_onlineTask,101,Q,correct,1869,59,learning,2,40,familiar,absent,1593,1024
24SG.ogg,p36,27.39,1,m,4.04,V3_staAre,1,V3_onlineTask,121,Q,correct,3811,96,disruption,3,18,familiar,absent,1593,1024
24SG.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,145,P,correct,1754,105,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p85,21.84,1,m,5.15,V1_puoAndo,1,V1_onlineTask,117,P,correct,2730,69,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,151,P,correct,1200,122,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p04,22.93,1,f,7.15,V4_staAndo,1,V4_onlineTask,32,P,correct,2484,20,learning,1,25,familiar,present,1593,1024
24SG.ogg,p03,19.19,1,m,7.9,V4_staAndo,1,V4_onlineTask,32,P,correct,1864,25,learning,1,25,familiar,present,1593,1024
24SG.ogg,p29,19.8,1,f,5.43,V1_puoAndo,1,V1_onlineTask,117,P,correct,2865,78,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p01,22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,95,Q,correct,2284,76,learning,2,40,familiar,absent,1593,1024
24SG.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,38,P,correct,3103,10,learning,1,25,familiar,present,1593,1024
24SG.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,167,Q,correct,2356,144,recovery,4,40,familiar,absent,1593,1024
24SG.ogg,p76,,1,f,5.95,V2_puoAre,1,V2_onlineTask,31,Q,correct,5076,23,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p27,21.4,1,m,4.67,V4_staAndo,1,V4_onlineTask,145,P,correct,2273,116,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p54,23.25,1,f,7.35,V3_staAre,1,V3_onlineTask,127,Q,correct,2416,108,disruption,3,18,familiar,absent,1593,1024
24SG.ogg,p16,19.1,1,m,7,V2_puoAre,1,V2_onlineTask,31,Q,correct,2,10,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p67,21.86,1,m,5.16,V2_puoAre,1,V2_onlineTask,31,Q,correct,2323,16,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p45,18.52,1,m,6.16,V1_puoAndo,1,V1_onlineTask,117,P,correct,1287,65,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p22,43.66,1,m,7.17,V2_puoAre,1,V2_onlineTask,95,Q,correct,2165,51,learning,2,40,familiar,absent,1593,1024
24SG.ogg,p57,19.97,1,f,6.9,V1_puoAndo,1,V1_onlineTask,117,P,correct,2158,102,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,63,P,correct,2074,52,learning,2,8,familiar,present,1593,1024
24SG.ogg,p79,19.71,1,f,7.37,V3_staAre,1,V3_onlineTask,121,Q,correct,2058,84,disruption,3,18,familiar,absent,1593,1024
24SG.ogg,p14,18.46,1,f,6.24,V1_puoAndo,1,V1_onlineTask,117,P,correct,1188,94,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p20,23.22,1,f,6.17,V1_puoAndo,1,V1_onlineTask,117,P,correct,2123,98,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p78,166.35,1,f,6.87,V1_puoAndo,1,V1_onlineTask,117,P,correct,1773,59,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p46,21.19,1,m,6.75,V2_puoAre,1,V2_onlineTask,31,Q,correct,2250,21,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p12,0,1,f,6.24,V4_staAndo,1,V4_onlineTask,63,P,correct,1866,32,learning,2,8,familiar,present,1593,1024
24SG.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,31,Q,correct,204,16,learning,1,24,familiar,absent,1593,1024
24SG.ogg,p23,16.83,1,m,7.76,V4_staAndo,1,V4_onlineTask,145,P,correct,1657,119,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p25,19.12,1,m,7.59,V2_puoAre,1,V2_onlineTask,167,Q,correct,2530,126,recovery,4,40,familiar,absent,1593,1024
24SG.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,145,P,correct,2099,122,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p43,30.94,1,f,5.83,V1_puoAndo,1,V1_onlineTask,123,P,correct,1958,96,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p77,17.55,1,m,8.04,V4_staAndo,1,V4_onlineTask,32,P,correct,2340,24,learning,1,25,familiar,present,1593,1024
24SG.ogg,p83,20.05,1,f,6.46,V4_staAndo,1,V4_onlineTask,69,P,correct,1561,48,learning,2,8,familiar,present,1593,1024
24SG.ogg,p51,20.29,1,m,6.26,V4_staAndo,1,V4_onlineTask,151,P,correct,2384,100,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p70,27.27,1,f,4.59,V4_staAndo,1,V4_onlineTask,151,P,correct,2220,105,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p06,24.11,1,m,6.9,V4_staAndo,1,V4_onlineTask,145,P,correct,1238,126,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p55,18.59,1,f,4.44,V2_puoAre,1,V2_onlineTask,95,Q,correct,3,59,learning,2,40,familiar,absent,1593,1024
24SG.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,69,P,correct,2111,51,learning,2,8,familiar,present,1593,1024
24SG.ogg,p82,20.51,1,m,7.38,V1_puoAndo,1,V1_onlineTask,117,P,correct,2935,70,disruption,3,14,familiar,present,1593,1024
24SG.ogg,p72,21.43,1,m,7.13,V4_staAndo,1,V4_onlineTask,151,P,correct,1994,131,recovery,4,18,familiar,present,1593,1024
24SG.ogg,p59,,1,f,4.18,V4_staAndo,1,V4_onlineTask,63,P,correct,2898,48,learning,2,8,familiar,present,1593,1024
