ID	Item	Time	Group	Block	TaskSwitch	RT
130	12	Baseline	No_Faking	Incompatible	No	478
130	17	Baseline	No_Faking	Incompatible	No	957
130	16	Baseline	No_Faking	Incompatible	No	761
130	3	Baseline	No_Faking	Incompatible	Yes	1469
130	5	Baseline	No_Faking	Incompatible	No	702
130	5	Baseline	No_Faking	Incompatible	No	450
130	8	Baseline	No_Faking	Incompatible	No	841
130	6	Baseline	No_Faking	Incompatible	No	1152
130	18	Baseline	No_Faking	Incompatible	Yes	963
130	8	Baseline	No_Faking	Incompatible	Yes	742
130	11	Baseline	No_Faking	Incompatible	Yes	1081
130	9	Baseline	No_Faking	Incompatible	Yes	1257
130	9	Baseline	No_Faking	Incompatible	No	449
130	13	Baseline	No_Faking	Incompatible	Yes	1049
130	7	Baseline	No_Faking	Incompatible	Yes	669
130	3	Baseline	No_Faking	Incompatible	No	1069
130	16	Baseline	No_Faking	Incompatible	Yes	855
130	10	Baseline	No_Faking	Incompatible	Yes	1326
130	10	Baseline	No_Faking	Incompatible	No	541
130	14	Baseline	No_Faking	Incompatible	Yes	1273
130	14	Baseline	No_Faking	Incompatible	No	483
130	2	Baseline	No_Faking	Incompatible	Yes	753
130	2	Baseline	No_Faking	Incompatible	No	458
130	13	Baseline	No_Faking	Incompatible	Yes	945
130	15	Baseline	No_Faking	Incompatible	No	954
130	15	Baseline	No_Faking	Incompatible	No	490
130	1	Baseline	No_Faking	Incompatible	Yes	1259
130	11	Baseline	No_Faking	Incompatible	Yes	730
130	7	Baseline	No_Faking	Incompatible	Yes	842
130	6	Baseline	No_Faking	Incompatible	No	745
130	19	Baseline	No_Faking	Incompatible	Yes	778
130	19	Baseline	No_Faking	Incompatible	No	444
130	4	Baseline	No_Faking	Incompatible	Yes	856
130	4	Baseline	No_Faking	Incompatible	No	479
130	17	Baseline	No_Faking	Incompatible	Yes	907
130	18	Baseline	No_Faking	Incompatible	No	589
130	1	Baseline	No_Faking	Incompatible	Yes	819
130	20	Baseline	No_Faking	Incompatible	Yes	776
130	20	Baseline	No_Faking	Incompatible	No	448
130	20	Baseline	No_Faking	Compatible	Yes	1208
130	5	Baseline	No_Faking	Compatible	Yes	961
130	5	Baseline	No_Faking	Compatible	No	510
130	13	Baseline	No_Faking	Compatible	Yes	611
130	13	Baseline	No_Faking	Compatible	No	463
130	4	Baseline	No_Faking	Compatible	Yes	622
130	17	Baseline	No_Faking	Compatible	Yes	646
130	2	Baseline	No_Faking	Compatible	Yes	673
130	14	Baseline	No_Faking	Compatible	Yes	756
130	10	Baseline	No_Faking	Compatible	Yes	1179
130	10	Baseline	No_Faking	Compatible	No	736
130	15	Baseline	No_Faking	Compatible	Yes	1490
130	15	Baseline	No_Faking	Compatible	No	513
130	11	Baseline	No_Faking	Compatible	No	817
130	12	Baseline	No_Faking	Compatible	No	627
130	19	Baseline	No_Faking	Compatible	No	679
130	19	Baseline	No_Faking	Compatible	No	481
130	2	Baseline	No_Faking	Compatible	Yes	669
130	4	Baseline	No_Faking	Compatible	No	721
130	14	Baseline	No_Faking	Compatible	Yes	674
130	18	Baseline	No_Faking	Compatible	No	597
130	18	Baseline	No_Faking	Compatible	No	462
130	8	Baseline	No_Faking	Compatible	Yes	830
130	12	Baseline	No_Faking	Compatible	Yes	873
130	6	Baseline	No_Faking	Compatible	Yes	727
130	3	Baseline	No_Faking	Compatible	No	1709
130	3	Baseline	No_Faking	Compatible	No	487
130	8	Baseline	No_Faking	Compatible	No	780
130	17	Baseline	No_Faking	Compatible	Yes	739
130	6	Baseline	No_Faking	Compatible	Yes	1126
130	11	Baseline	No_Faking	Compatible	Yes	832
130	7	Baseline	No_Faking	Compatible	Yes	640
130	7	Baseline	No_Faking	Compatible	No	513
130	1	Baseline	No_Faking	Compatible	No	1007
130	1	Baseline	No_Faking	Compatible	No	476
130	9	Baseline	No_Faking	Compatible	No	1265
130	16	Baseline	No_Faking	Compatible	Yes	903
130	16	Baseline	No_Faking	Compatible	No	549
130	9	Baseline	No_Faking	Compatible	Yes	797
130	20	Baseline	No_Faking	Compatible	Yes	926
130	4	Baseline	No_Faking	Compatible	Yes	1139
130	4	Baseline	No_Faking	Compatible	No	450
130	17	Baseline	No_Faking	Compatible	Yes	819
130	18	Baseline	No_Faking	Compatible	No	599
130	6	Baseline	No_Faking	Compatible	Yes	991
130	14	Baseline	No_Faking	Compatible	Yes	613
130	14	Baseline	No_Faking	Compatible	No	561
130	15	Baseline	No_Faking	Compatible	No	1115
130	15	Baseline	No_Faking	Compatible	No	402
130	16	Baseline	No_Faking	Compatible	No	1275
130	2	Baseline	No_Faking	Compatible	Yes	824
130	20	Baseline	No_Faking	Compatible	Yes	1533
130	10	Baseline	No_Faking	Compatible	Yes	975
130	12	Baseline	No_Faking	Compatible	Yes	714
130	12	Baseline	No_Faking	Compatible	No	492
130	11	Baseline	No_Faking	Compatible	No	1536
130	11	Baseline	No_Faking	Compatible	No	462
130	19	Baseline	No_Faking	Compatible	No	1101
130	19	Baseline	No_Faking	Compatible	No	515
130	8	Baseline	No_Faking	Compatible	Yes	1489
130	8	Baseline	No_Faking	Compatible	No	419
130	20	Baseline	No_Faking	Compatible	Yes	972
130	5	Baseline	No_Faking	Compatible	Yes	925
130	13	Baseline	No_Faking	Compatible	Yes	672
130	3	Baseline	No_Faking	Compatible	Yes	582
130	3	Baseline	No_Faking	Compatible	No	464
130	16	Baseline	No_Faking	Compatible	Yes	1069
130	2	Baseline	No_Faking	Compatible	Yes	2121
130	17	Baseline	No_Faking	Compatible	Yes	1830
130	7	Baseline	No_Faking	Compatible	Yes	1613
130	7	Baseline	No_Faking	Compatible	No	445
130	1	Baseline	No_Faking	Compatible	No	903
130	10	Baseline	No_Faking	Compatible	No	784
130	13	Baseline	No_Faking	Compatible	Yes	618
130	9	Baseline	No_Faking	Compatible	Yes	603
130	9	Baseline	No_Faking	Compatible	No	577
130	6	Baseline	No_Faking	Compatible	No	603
130	18	Baseline	No_Faking	Compatible	Yes	658
130	1	Baseline	No_Faking	Compatible	Yes	847
130	5	Baseline	No_Faking	Compatible	No	723
130	3	Retest	No_Faking	Incompatible	Yes	2104
130	3	Retest	No_Faking	Incompatible	No	465
130	9	Retest	No_Faking	Incompatible	No	1151
130	9	Retest	No_Faking	Incompatible	No	489
130	8	Retest	No_Faking	Incompatible	No	737
130	11	Retest	No_Faking	Incompatible	Yes	657
130	2	Retest	No_Faking	Incompatible	Yes	932
130	2	Retest	No_Faking	Incompatible	No	515
130	15	Retest	No_Faking	Incompatible	Yes	763
130	10	Retest	No_Faking	Incompatible	Yes	1367
130	10	Retest	No_Faking	Incompatible	No	529
130	5	Retest	No_Faking	Incompatible	No	849
130	20	Retest	No_Faking	Incompatible	Yes	1022
130	16	Retest	No_Faking	Incompatible	No	682
130	16	Retest	No_Faking	Incompatible	No	494
130	11	Retest	No_Faking	Incompatible	No	828
130	6	Retest	No_Faking	Incompatible	Yes	1480
130	13	Retest	No_Faking	Incompatible	Yes	2553
130	4	Retest	No_Faking	Incompatible	Yes	907
130	18	Retest	No_Faking	Incompatible	Yes	668
130	18	Retest	No_Faking	Incompatible	No	457
130	13	Retest	No_Faking	Incompatible	No	1183
130	4	Retest	No_Faking	Incompatible	Yes	1115
130	17	Retest	No_Faking	Incompatible	Yes	1338
130	7	Retest	No_Faking	Incompatible	Yes	1001
130	7	Retest	No_Faking	Incompatible	No	632
130	14	Retest	No_Faking	Incompatible	Yes	992
130	14	Retest	No_Faking	Incompatible	No	534
130	17	Retest	No_Faking	Incompatible	No	1484
130	1	Retest	No_Faking	Incompatible	Yes	890
130	15	Retest	No_Faking	Incompatible	Yes	859
130	8	Retest	No_Faking	Incompatible	Yes	1120
130	20	Retest	No_Faking	Incompatible	Yes	898
130	1	Retest	No_Faking	Incompatible	Yes	871
130	6	Retest	No_Faking	Incompatible	No	760
130	19	Retest	No_Faking	Incompatible	Yes	921
130	19	Retest	No_Faking	Incompatible	No	539
130	12	Retest	No_Faking	Incompatible	No	802
130	12	Retest	No_Faking	Incompatible	No	492
130	5	Retest	No_Faking	Incompatible	Yes	938
130	6	Retest	No_Faking	Incompatible	Yes	1203
130	12	Retest	No_Faking	Incompatible	Yes	1164
130	1	Retest	No_Faking	Incompatible	Yes	809
130	1	Retest	No_Faking	Incompatible	No	433
130	20	Retest	No_Faking	Incompatible	Yes	790
130	9	Retest	No_Faking	Incompatible	Yes	782
130	9	Retest	No_Faking	Incompatible	No	487
130	15	Retest	No_Faking	Incompatible	Yes	1024
130	14	Retest	No_Faking	Incompatible	No	687
130	17	Retest	No_Faking	Incompatible	No	590
130	17	Retest	No_Faking	Incompatible	No	551
130	6	Retest	No_Faking	Incompatible	Yes	1045
130	18	Retest	No_Faking	Incompatible	Yes	968
130	5	Retest	No_Faking	Incompatible	Yes	820
130	13	Retest	No_Faking	Incompatible	Yes	674
130	13	Retest	No_Faking	Incompatible	No	477
130	2	Retest	No_Faking	Incompatible	Yes	1062
130	16	Retest	No_Faking	Incompatible	Yes	1169
130	16	Retest	No_Faking	Incompatible	No	440
130	5	Retest	No_Faking	Incompatible	Yes	848
130	12	Retest	No_Faking	Incompatible	Yes	748
130	19	Retest	No_Faking	Incompatible	No	649
130	19	Retest	No_Faking	Incompatible	No	484
130	8	Retest	No_Faking	Incompatible	Yes	892
130	8	Retest	No_Faking	Incompatible	No	538
130	3	Retest	No_Faking	Incompatible	No	1379
130	10	Retest	No_Faking	Incompatible	No	1596
130	10	Retest	No_Faking	Incompatible	No	732
130	4	Retest	No_Faking	Incompatible	No	883
130	4	Retest	No_Faking	Incompatible	No	658
130	20	Retest	No_Faking	Incompatible	Yes	866
130	7	Retest	No_Faking	Incompatible	Yes	1295
130	15	Retest	No_Faking	Incompatible	Yes	957
130	11	Retest	No_Faking	Incompatible	No	1541
130	11	Retest	No_Faking	Incompatible	No	412
130	3	Retest	No_Faking	Incompatible	Yes	956
130	14	Retest	No_Faking	Incompatible	Yes	922
130	18	Retest	No_Faking	Incompatible	No	711
130	7	Retest	No_Faking	Incompatible	Yes	1085
130	2	Retest	No_Faking	Incompatible	No	887
130	4	Retest	No_Faking	Compatible	Yes	700
130	4	Retest	No_Faking	Compatible	No	457
130	6	Retest	No_Faking	Compatible	No	677
130	19	Retest	No_Faking	Compatible	Yes	581
130	5	Retest	No_Faking	Compatible	Yes	597
130	14	Retest	No_Faking	Compatible	Yes	608
130	14	Retest	No_Faking	Compatible	No	502
130	20	Retest	No_Faking	Compatible	No	478
130	9	Retest	No_Faking	Compatible	Yes	618
130	9	Retest	No_Faking	Compatible	No	555
130	17	Retest	No_Faking	Compatible	Yes	698
130	17	Retest	No_Faking	Compatible	No	488
130	18	Retest	No_Faking	Compatible	No	583
130	18	Retest	No_Faking	Compatible	No	493
130	7	Retest	No_Faking	Compatible	Yes	761
130	7	Retest	No_Faking	Compatible	No	459
130	13	Retest	No_Faking	Compatible	Yes	856
130	15	Retest	No_Faking	Compatible	No	1331
130	16	Retest	No_Faking	Compatible	No	720
130	16	Retest	No_Faking	Compatible	No	483
130	6	Retest	No_Faking	Compatible	Yes	1019
130	19	Retest	No_Faking	Compatible	Yes	579
130	15	Retest	No_Faking	Compatible	No	849
130	3	Retest	No_Faking	Compatible	Yes	1057
130	8	Retest	No_Faking	Compatible	No	963
130	13	Retest	No_Faking	Compatible	Yes	912
130	5	Retest	No_Faking	Compatible	Yes	940
130	11	Retest	No_Faking	Compatible	Yes	538
130	10	Retest	No_Faking	Compatible	Yes	869
130	12	Retest	No_Faking	Compatible	Yes	802
130	12	Retest	No_Faking	Compatible	No	780
130	3	Retest	No_Faking	Compatible	Yes	875
130	11	Retest	No_Faking	Compatible	Yes	751
130	2	Retest	No_Faking	Compatible	Yes	720
130	2	Retest	No_Faking	Compatible	No	446
130	10	Retest	No_Faking	Compatible	No	890
130	8	Retest	No_Faking	Compatible	No	1439
130	20	Retest	No_Faking	Compatible	Yes	739
130	1	Retest	No_Faking	Compatible	Yes	835
130	1	Retest	No_Faking	Compatible	No	451
130	18	Retest	No_Faking	Compatible	Yes	1536
130	20	Retest	No_Faking	Compatible	No	645
130	4	Retest	No_Faking	Compatible	Yes	692
130	20	Retest	No_Faking	Compatible	Yes	798
130	5	Retest	No_Faking	Compatible	Yes	682
130	12	Retest	No_Faking	Compatible	Yes	1048
130	4	Retest	No_Faking	Compatible	Yes	654
130	19	Retest	No_Faking	Compatible	Yes	715
130	5	Retest	No_Faking	Compatible	Yes	677
130	8	Retest	No_Faking	Compatible	No	757
130	12	Retest	No_Faking	Compatible	Yes	710
130	6	Retest	No_Faking	Compatible	Yes	757
130	9	Retest	No_Faking	Compatible	No	581
130	9	Retest	No_Faking	Compatible	No	476
130	3	Retest	No_Faking	Compatible	No	910
130	7	Retest	No_Faking	Compatible	No	711
130	7	Retest	No_Faking	Compatible	No	561
130	17	Retest	No_Faking	Compatible	Yes	717
130	6	Retest	No_Faking	Compatible	Yes	559
130	11	Retest	No_Faking	Compatible	Yes	700
130	11	Retest	No_Faking	Compatible	No	784
130	3	Retest	No_Faking	Compatible	Yes	1278
130	13	Retest	No_Faking	Compatible	Yes	908
130	13	Retest	No_Faking	Compatible	No	484
130	17	Retest	No_Faking	Compatible	No	702
130	2	Retest	No_Faking	Compatible	Yes	882
130	2	Retest	No_Faking	Compatible	No	513
130	8	Retest	No_Faking	Compatible	No	1052
130	15	Retest	No_Faking	Compatible	Yes	686
130	15	Retest	No_Faking	Compatible	No	544
130	14	Retest	No_Faking	Compatible	No	674
130	14	Retest	No_Faking	Compatible	No	456
130	19	Retest	No_Faking	Compatible	No	711
130	10	Retest	No_Faking	Compatible	Yes	922
130	10	Retest	No_Faking	Compatible	No	426
130	18	Retest	No_Faking	Compatible	Yes	604
130	1	Retest	No_Faking	Compatible	Yes	812
130	1	Retest	No_Faking	Compatible	No	479
130	16	Retest	No_Faking	Compatible	Yes	798
130	16	Retest	No_Faking	Compatible	No	515
134	16	Baseline	Faking	Compatible	Yes	738
134	7	Baseline	Faking	Compatible	Yes	550
134	13	Baseline	Faking	Compatible	Yes	744
134	16	Baseline	Faking	Compatible	No	981
134	2	Baseline	Faking	Compatible	Yes	718
134	11	Baseline	Faking	Compatible	Yes	657
134	11	Baseline	Faking	Compatible	No	712
134	17	Baseline	Faking	Compatible	No	563
134	9	Baseline	Faking	Compatible	Yes	565
134	9	Baseline	Faking	Compatible	No	567
134	18	Baseline	Faking	Compatible	Yes	1455
134	15	Baseline	Faking	Compatible	No	599
134	15	Baseline	Faking	Compatible	No	476
134	6	Baseline	Faking	Compatible	Yes	540
134	6	Baseline	Faking	Compatible	No	535
134	14	Baseline	Faking	Compatible	Yes	987
134	5	Baseline	Faking	Compatible	Yes	512
134	5	Baseline	Faking	Compatible	No	480
134	19	Baseline	Faking	Compatible	Yes	602
134	19	Baseline	Faking	Compatible	No	516
134	4	Baseline	Faking	Compatible	Yes	662
134	4	Baseline	Faking	Compatible	No	600
134	14	Baseline	Faking	Compatible	Yes	887
134	2	Baseline	Faking	Compatible	Yes	607
134	3	Baseline	Faking	Compatible	No	530
134	3	Baseline	Faking	Compatible	No	495
134	7	Baseline	Faking	Compatible	No	512
134	17	Baseline	Faking	Compatible	Yes	761
134	1	Baseline	Faking	Compatible	Yes	578
134	10	Baseline	Faking	Compatible	No	572
134	13	Baseline	Faking	Compatible	Yes	588
134	8	Baseline	Faking	Compatible	Yes	680
134	10	Baseline	Faking	Compatible	No	523
134	12	Baseline	Faking	Compatible	Yes	555
134	12	Baseline	Faking	Compatible	No	552
134	8	Baseline	Faking	Compatible	Yes	721
134	1	Baseline	Faking	Compatible	No	614
134	18	Baseline	Faking	Compatible	Yes	633
134	20	Baseline	Faking	Compatible	No	1048
134	20	Baseline	Faking	Compatible	No	563
134	4	Baseline	Faking	Compatible	Yes	710
134	11	Baseline	Faking	Compatible	Yes	483
134	1	Baseline	Faking	Compatible	Yes	538
134	17	Baseline	Faking	Compatible	Yes	672
134	17	Baseline	Faking	Compatible	No	497
134	9	Baseline	Faking	Compatible	Yes	601
134	14	Baseline	Faking	Compatible	Yes	611
134	6	Baseline	Faking	Compatible	Yes	907
134	15	Baseline	Faking	Compatible	Yes	1125
134	15	Baseline	Faking	Compatible	No	561
134	20	Baseline	Faking	Compatible	No	547
134	7	Baseline	Faking	Compatible	Yes	574
134	12	Baseline	Faking	Compatible	Yes	661
134	9	Baseline	Faking	Compatible	Yes	464
134	14	Baseline	Faking	Compatible	Yes	673
134	11	Baseline	Faking	Compatible	No	472
134	7	Baseline	Faking	Compatible	Yes	553
134	19	Baseline	Faking	Compatible	Yes	598
134	19	Baseline	Faking	Compatible	No	471
134	4	Baseline	Faking	Compatible	Yes	499
134	2	Baseline	Faking	Compatible	No	777
134	2	Baseline	Faking	Compatible	No	546
134	12	Baseline	Faking	Compatible	Yes	892
134	6	Baseline	Faking	Compatible	Yes	545
134	1	Baseline	Faking	Compatible	No	615
134	13	Baseline	Faking	Compatible	Yes	561
134	13	Baseline	Faking	Compatible	No	518
134	16	Baseline	Faking	Compatible	No	520
134	18	Baseline	Faking	Compatible	No	553
134	18	Baseline	Faking	Compatible	No	511
134	16	Baseline	Faking	Compatible	No	778
134	5	Baseline	Faking	Compatible	Yes	581
134	5	Baseline	Faking	Compatible	No	644
134	20	Baseline	Faking	Compatible	Yes	553
134	3	Baseline	Faking	Compatible	Yes	514
134	3	Baseline	Faking	Compatible	No	516
134	10	Baseline	Faking	Compatible	No	605
134	10	Baseline	Faking	Compatible	No	615
134	8	Baseline	Faking	Compatible	No	562
134	8	Baseline	Faking	Compatible	No	500
134	18	Baseline	Faking	Incompatible	Yes	1611
134	8	Baseline	Faking	Incompatible	Yes	778
134	6	Baseline	Faking	Incompatible	No	922
134	11	Baseline	Faking	Incompatible	Yes	692
134	3	Baseline	Faking	Incompatible	Yes	944
134	20	Baseline	Faking	Incompatible	Yes	1251
134	20	Baseline	Faking	Incompatible	No	421
134	11	Baseline	Faking	Incompatible	No	572
134	7	Baseline	Faking	Incompatible	Yes	826
134	17	Baseline	Faking	Incompatible	Yes	2198
134	1	Baseline	Faking	Incompatible	Yes	1463
134	1	Baseline	Faking	Incompatible	No	361
134	17	Baseline	Faking	Incompatible	Yes	1527
134	10	Baseline	Faking	Incompatible	Yes	1077
134	10	Baseline	Faking	Incompatible	No	423
134	4	Baseline	Faking	Incompatible	No	827
134	4	Baseline	Faking	Incompatible	No	362
134	5	Baseline	Faking	Incompatible	No	853
134	16	Baseline	Faking	Incompatible	Yes	1684
134	6	Baseline	Faking	Incompatible	Yes	1111
134	13	Baseline	Faking	Incompatible	Yes	976
134	13	Baseline	Faking	Incompatible	No	379
134	3	Baseline	Faking	Incompatible	Yes	680
134	18	Baseline	Faking	Incompatible	Yes	885
134	19	Baseline	Faking	Incompatible	No	769
134	19	Baseline	Faking	Incompatible	No	406
134	9	Baseline	Faking	Incompatible	Yes	811
134	9	Baseline	Faking	Incompatible	No	424
134	16	Baseline	Faking	Incompatible	Yes	570
134	8	Baseline	Faking	Incompatible	Yes	838
134	12	Baseline	Faking	Incompatible	Yes	1099
134	12	Baseline	Faking	Incompatible	No	372
134	14	Baseline	Faking	Incompatible	No	509
134	15	Baseline	Faking	Incompatible	No	434
134	15	Baseline	Faking	Incompatible	No	393
134	5	Baseline	Faking	Incompatible	Yes	1176
134	7	Baseline	Faking	Incompatible	No	726
134	2	Baseline	Faking	Incompatible	No	1622
134	2	Baseline	Faking	Incompatible	No	492
134	14	Baseline	Faking	Incompatible	Yes	667
134	14	Baseline	Faking	Incompatible	Yes	998
134	14	Baseline	Faking	Incompatible	No	322
134	15	Baseline	Faking	Incompatible	No	667
134	4	Baseline	Faking	Incompatible	Yes	932
134	4	Baseline	Faking	Incompatible	No	668
134	2	Baseline	Faking	Incompatible	No	464
134	5	Baseline	Faking	Incompatible	No	475
134	10	Baseline	Faking	Incompatible	No	656
134	10	Baseline	Faking	Incompatible	No	396
134	13	Baseline	Faking	Incompatible	Yes	733
134	13	Baseline	Faking	Incompatible	No	396
134	16	Baseline	Faking	Incompatible	No	875
134	9	Baseline	Faking	Incompatible	Yes	939
134	12	Baseline	Faking	Incompatible	Yes	978
134	3	Baseline	Faking	Incompatible	Yes	875
134	2	Baseline	Faking	Incompatible	No	611
134	20	Baseline	Faking	Incompatible	Yes	897
134	20	Baseline	Faking	Incompatible	No	477
134	15	Baseline	Faking	Incompatible	No	606
134	9	Baseline	Faking	Incompatible	Yes	953
134	18	Baseline	Faking	Incompatible	Yes	1046
134	18	Baseline	Faking	Incompatible	No	421
134	19	Baseline	Faking	Incompatible	No	714
134	1	Baseline	Faking	Incompatible	Yes	887
134	1	Baseline	Faking	Incompatible	No	361
134	17	Baseline	Faking	Incompatible	Yes	1020
134	17	Baseline	Faking	Incompatible	No	338
134	3	Baseline	Faking	Incompatible	Yes	912
134	19	Baseline	Faking	Incompatible	Yes	666
134	5	Baseline	Faking	Incompatible	Yes	741
134	11	Baseline	Faking	Incompatible	Yes	1240
134	8	Baseline	Faking	Incompatible	Yes	674
134	8	Baseline	Faking	Incompatible	No	402
134	11	Baseline	Faking	Incompatible	Yes	716
134	7	Baseline	Faking	Incompatible	Yes	548
134	16	Baseline	Faking	Incompatible	Yes	1475
134	7	Baseline	Faking	Incompatible	Yes	1278
134	6	Baseline	Faking	Incompatible	No	599
134	6	Baseline	Faking	Incompatible	No	779
134	12	Baseline	Faking	Incompatible	Yes	636
134	20	Retest	Faking	Compatible	Yes	2381
134	20	Retest	Faking	Compatible	No	1550
134	11	Retest	Faking	Compatible	No	811
134	10	Retest	Faking	Compatible	Yes	1672
134	14	Retest	Faking	Compatible	Yes	1584
134	9	Retest	Faking	Compatible	Yes	1445
134	16	Retest	Faking	Compatible	Yes	1640
134	16	Retest	Faking	Compatible	No	1054
134	1	Retest	Faking	Compatible	Yes	1927
134	17	Retest	Faking	Compatible	Yes	779
134	2	Retest	Faking	Compatible	Yes	1105
134	2	Retest	Faking	Compatible	No	973
134	9	Retest	Faking	Compatible	No	1308
134	17	Retest	Faking	Compatible	Yes	754
134	4	Retest	Faking	Compatible	Yes	1183
134	6	Retest	Faking	Compatible	No	900
134	15	Retest	Faking	Compatible	Yes	1413
134	15	Retest	Faking	Compatible	No	1267
134	18	Retest	Faking	Compatible	No	1168
134	5	Retest	Faking	Compatible	Yes	955
134	5	Retest	Faking	Compatible	No	1145
134	11	Retest	Faking	Compatible	Yes	905
134	10	Retest	Faking	Compatible	Yes	928
134	1	Retest	Faking	Compatible	No	1483
134	14	Retest	Faking	Compatible	Yes	1423
134	13	Retest	Faking	Compatible	No	1007
134	6	Retest	Faking	Compatible	Yes	1117
134	19	Retest	Faking	Compatible	Yes	1073
134	19	Retest	Faking	Compatible	No	6
134	18	Retest	Faking	Compatible	No	795
134	7	Retest	Faking	Compatible	Yes	901
134	7	Retest	Faking	Compatible	No	746
134	3	Retest	Faking	Compatible	No	5507
134	3	Retest	Faking	Compatible	No	1363
134	13	Retest	Faking	Compatible	Yes	1168
134	8	Retest	Faking	Compatible	Yes	1849
134	8	Retest	Faking	Compatible	No	1178
134	4	Retest	Faking	Compatible	No	1182
134	12	Retest	Faking	Compatible	Yes	1122
134	12	Retest	Faking	Compatible	No	1197
134	15	Retest	Faking	Compatible	Yes	907
134	15	Retest	Faking	Compatible	No	1384
134	1	Retest	Faking	Compatible	Yes	1506
134	17	Retest	Faking	Compatible	Yes	1724
134	17	Retest	Faking	Compatible	No	1326
134	3	Retest	Faking	Compatible	Yes	1592
134	12	Retest	Faking	Compatible	Yes	1395
134	10	Retest	Faking	Compatible	Yes	1130
134	12	Retest	Faking	Compatible	Yes	1546
134	7	Retest	Faking	Compatible	Yes	1240
134	19	Retest	Faking	Compatible	Yes	1182
134	2	Retest	Faking	Compatible	Yes	1172
134	2	Retest	Faking	Compatible	No	1341
134	9	Retest	Faking	Compatible	No	1099
134	9	Retest	Faking	Compatible	No	599
134	5	Retest	Faking	Compatible	No	1029
134	1	Retest	Faking	Compatible	No	573
134	10	Retest	Faking	Compatible	No	1014
134	20	Retest	Faking	Compatible	Yes	801
134	8	Retest	Faking	Compatible	Yes	1449
134	8	Retest	Faking	Compatible	No	559
134	18	Retest	Faking	Compatible	Yes	1263
134	7	Retest	Faking	Compatible	Yes	1526
134	11	Retest	Faking	Compatible	Yes	1264
134	18	Retest	Faking	Compatible	No	991
134	3	Retest	Faking	Compatible	Yes	1642
134	4	Retest	Faking	Compatible	No	963
134	4	Retest	Faking	Compatible	No	929
134	14	Retest	Faking	Compatible	Yes	1085
134	14	Retest	Faking	Compatible	No	1060
134	19	Retest	Faking	Compatible	No	1002
134	6	Retest	Faking	Compatible	Yes	1391
134	6	Retest	Faking	Compatible	No	1399
134	13	Retest	Faking	Compatible	Yes	1585
134	13	Retest	Faking	Compatible	No	1358
134	20	Retest	Faking	Compatible	No	2169
134	5	Retest	Faking	Compatible	Yes	1399
134	11	Retest	Faking	Compatible	Yes	1429
134	16	Retest	Faking	Compatible	No	1502
134	16	Retest	Faking	Compatible	No	891
134	10	Retest	Faking	Incompatible	Yes	794
134	10	Retest	Faking	Incompatible	No	429
134	16	Retest	Faking	Incompatible	Yes	616
134	1	Retest	Faking	Incompatible	Yes	987
134	2	Retest	Faking	Incompatible	No	603
134	2	Retest	Faking	Incompatible	No	393
134	9	Retest	Faking	Incompatible	No	662
134	18	Retest	Faking	Incompatible	Yes	1056
134	6	Retest	Faking	Incompatible	Yes	535
134	18	Retest	Faking	Incompatible	Yes	588
134	5	Retest	Faking	Incompatible	Yes	783
134	1	Retest	Faking	Incompatible	No	512
134	17	Retest	Faking	Incompatible	Yes	903
134	5	Retest	Faking	Incompatible	Yes	663
134	19	Retest	Faking	Incompatible	Yes	624
134	19	Retest	Faking	Incompatible	No	435
134	16	Retest	Faking	Incompatible	No	627
134	14	Retest	Faking	Incompatible	No	585
134	14	Retest	Faking	Incompatible	No	469
134	3	Retest	Faking	Incompatible	Yes	1399
134	3	Retest	Faking	Incompatible	No	1106
134	11	Retest	Faking	Incompatible	Yes	1020
134	6	Retest	Faking	Incompatible	Yes	917
134	15	Retest	Faking	Incompatible	Yes	1020
134	15	Retest	Faking	Incompatible	No	328
134	12	Retest	Faking	Incompatible	No	506
134	12	Retest	Faking	Incompatible	No	370
134	8	Retest	Faking	Incompatible	Yes	675
134	8	Retest	Faking	Incompatible	No	409
134	20	Retest	Faking	Incompatible	Yes	722
134	20	Retest	Faking	Incompatible	No	540
134	4	Retest	Faking	Incompatible	Yes	728
134	4	Retest	Faking	Incompatible	No	289
134	7	Retest	Faking	Incompatible	No	581
134	17	Retest	Faking	Incompatible	Yes	651
134	9	Retest	Faking	Incompatible	Yes	479
134	13	Retest	Faking	Incompatible	Yes	595
134	11	Retest	Faking	Incompatible	No	505
134	13	Retest	Faking	Incompatible	No	544
134	7	Retest	Faking	Incompatible	Yes	841
134	18	Retest	Faking	Incompatible	Yes	893
134	17	Retest	Faking	Incompatible	No	580
134	2	Retest	Faking	Incompatible	Yes	501
134	15	Retest	Faking	Incompatible	Yes	786
134	15	Retest	Faking	Incompatible	No	395
134	8	Retest	Faking	Incompatible	Yes	430
134	16	Retest	Faking	Incompatible	Yes	721
134	13	Retest	Faking	Incompatible	No	737
134	2	Retest	Faking	Incompatible	Yes	795
134	3	Retest	Faking	Incompatible	No	660
134	3	Retest	Faking	Incompatible	No	594
134	1	Retest	Faking	Incompatible	No	882
134	20	Retest	Faking	Incompatible	Yes	555
134	13	Retest	Faking	Incompatible	No	618
134	1	Retest	Faking	Incompatible	Yes	661
134	17	Retest	Faking	Incompatible	Yes	669
134	8	Retest	Faking	Incompatible	Yes	610
134	12	Retest	Faking	Incompatible	Yes	615
